datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3
6/7/2021 1:33,3.9,4.9,283
6/7/2021 2:33,3.9,4.9,285
6/7/2021 3:33,3.9,4.9,277
6/7/2021 4:33,3.9,5.2,281
6/7/2021 5:33,3.9,5.2,266
6/7/2021 6:33,4.2,10.5,277
6/7/2021 7:33,4.9,16.1,277
6/7/2021 8:33,5.6,17.5,276
6/7/2021 9:33,6.5,18.2,265
6/7/2021 10:33,7.5,20.6,277
6/7/2021 11:33,7.2,19.5,281
6/7/2021 12:33,6.9,17.8,288
6/7/2021 13:33,8.2,19.9,292
6/7/2021 14:33,7.9,19.5,304
6/7/2021 15:33,7.2,17.5,302
6/7/2021 16:33,6.9,17.8,298
6/7/2021 17:33,6.5,18.2,303
6/7/2021 18:33,5.9,14.5,296
6/7/2021 19:33,5.6,12.5,288
6/7/2021 20:33,5.6,10.5,287
6/7/2021 21:33,5.2,8.9,282
6/7/2021 22:33,4.9,7.9,284
6/7/2021 23:33,4.6,6.9,273
6/8/2021 0:33,4.2,5.9,268
6/8/2021 1:33,4.2,4.9,274
6/8/2021 2:33,3.9,4.2,274
6/8/2021 3:33,3.9,4.2,269
6/8/2021 4:33,3.5,3.5,265
6/8/2021 5:33,3.5,3.9,264
6/8/2021 6:33,3.9,8.5,260
6/8/2021 7:33,4.6,14.8,264
6/8/2021 8:33,5.9,17.8,260
6/8/2021 9:33,6.9,19.2,264
6/8/2021 10:33,7.9,23.1,268
6/8/2021 11:33,8.9,25.3,269
6/8/2021 12:33,9.5,25.3,278
6/8/2021 13:33,9.5,23.8,282
6/8/2021 14:33,9.2,23.1,280
6/8/2021 15:33,8.5,20.6,291
6/8/2021 16:33,8.2,21.6,293
6/8/2021 17:33,7.5,20.6,293
6/8/2021 18:33,6.5,16.8,289
6/8/2021 19:33,6.2,13.8,287
6/8/2021 20:33,5.6,11.2,281
6/8/2021 21:33,5.2,8.9,271
6/8/2021 22:33,4.9,7.5,275
6/8/2021 23:33,4.6,6.5,264
6/9/2021 0:33,4.2,5.6,271
6/9/2021 1:33,4.2,4.6,265
6/9/2021 2:33,3.9,3.9,260
6/9/2021 3:33,3.9,3.2,260
6/9/2021 4:33,3.5,3.2,256
6/9/2021 5:33,3.5,3.5,254
6/9/2021 6:33,3.9,8.9,253
6/9/2021 7:33,4.6,14.8,253
6/9/2021 8:33,5.6,16.8,247
6/9/2021 9:33,6.5,17.5,254
6/9/2021 10:33,7.9,20.9,256
6/9/2021 11:33,8.9,23.4,262
6/9/2021 12:33,9.8,24.2,264
6/9/2021 13:33,10.2,23.1,266
6/9/2021 14:33,10.2,23.4,270
6/9/2021 15:33,9.5,21.6,274
6/9/2021 16:33,8.9,22,272
6/9/2021 17:33,8.2,20.9,274
6/9/2021 18:33,7.5,17.5,276
6/9/2021 19:33,7.2,14.1,268
6/9/2021 20:33,6.5,11.5,269
6/9/2021 21:33,6.2,9.5,266
6/9/2021 22:33,5.9,8.5,261
6/9/2021 23:33,5.6,7.9,261
6/10/2021 0:33,5.6,6.9,261
6/10/2021 1:33,5.2,5.9,258
6/10/2021 2:33,4.9,5.6,249
6/10/2021 3:33,4.9,5.6,252
6/10/2021 4:33,4.6,5.2,242
6/10/2021 5:33,4.6,5.6,254
6/10/2021 6:33,4.9,10.5,252
6/10/2021 7:33,5.6,17.5,250
6/10/2021 8:33,6.5,18.8,245
6/10/2021 9:33,7.5,19.5,243
6/10/2021 10:33,8.5,22.7,246
6/10/2021 11:33,9.5,25.3,254
6/10/2021 12:33,10.2,26,258
6/10/2021 13:33,10.8,24.9,262
6/10/2021 14:33,10.8,25.3,269
6/10/2021 15:33,10.2,22.7,269
6/10/2021 16:33,9.2,22.7,268
6/10/2021 17:33,8.5,21.3,268
6/10/2021 18:33,7.5,17.1,260
6/10/2021 19:33,6.9,14.8,262
6/10/2021 20:33,6.5,12.5,260
6/10/2021 21:33,6.2,10.8,261
6/10/2021 22:33,5.9,10.2,260
6/10/2021 23:33,5.6,7.5,251
6/11/2021 0:33,5.2,5.2,250
6/11/2021 1:33,4.9,4.9,249
6/11/2021 2:33,4.6,5.2,249
6/11/2021 3:33,4.2,5.2,236
6/11/2021 4:33,3.9,5.9,238
6/11/2021 5:33,3.9,6.5,237
6/11/2021 6:33,4.2,9.2,234
6/11/2021 7:33,4.6,13.1,225
6/11/2021 8:33,5.6,14.1,231
6/11/2021 9:33,6.9,15.8,233
6/11/2021 10:33,7.9,19.2,229
6/11/2021 11:33,9.2,21.6,230
6/11/2021 12:33,10.2,22.3,233
6/11/2021 13:30,10.8,25.6,173
6/11/2021 13:45,10.8,24.9,171
6/11/2021 14:00,10.8,23.4,167
6/11/2021 14:15,10.8,22.7,167
6/11/2021 14:30,10.8,22,166
6/11/2021 14:45,10.5,20.6,175
6/11/2021 15:00,10.5,19.9,172
6/11/2021 15:15,10.5,19.2,175
6/11/2021 15:30,10.2,18.8,171
6/11/2021 15:45,10.2,18.5,175
6/11/2021 16:00,9.8,18.5,173
6/11/2021 16:15,9.8,18.8,174
6/11/2021 16:30,9.5,19.5,164
6/11/2021 16:45,9.2,19.9,169
6/11/2021 17:00,9.2,19.2,169
6/11/2021 17:15,8.9,18.2,169
6/11/2021 17:30,8.5,17.1,171
6/11/2021 17:45,8.5,16.1,173
6/11/2021 18:00,8.2,15.8,174
6/11/2021 18:15,7.9,14.8,167
6/11/2021 18:30,7.9,14.1,174
6/11/2021 18:45,7.5,13.5,174
6/11/2021 19:00,7.5,12.8,173
6/11/2021 19:15,7.2,12.5,169
6/11/2021 19:30,7.2,11.8,173
6/11/2021 19:45,6.9,10.8,170
6/11/2021 20:00,6.9,10.2,159
6/11/2021 20:15,6.9,9.2,159
6/11/2021 20:30,6.5,8.5,168
6/11/2021 20:45,6.5,7.9,165
6/11/2021 21:00,6.2,7.5,161
6/11/2021 21:15,6.2,6.9,160
6/11/2021 21:30,6.2,6.5,164
6/11/2021 21:45,5.9,6.2,168
6/11/2021 22:00,5.9,5.9,163
6/11/2021 22:15,5.9,5.6,167
6/11/2021 22:30,5.6,5.2,166
6/11/2021 22:45,5.6,4.9,157
6/11/2021 23:00,5.6,4.9,156
6/11/2021 23:15,5.6,4.6,157
6/11/2021 23:30,5.2,4.2,159
6/11/2021 23:45,5.2,4.2,157
6/12/2021 0:00,5.2,3.9,161
6/12/2021 0:15,5.2,3.9,160
6/12/2021 0:30,5.2,3.9,155
6/12/2021 0:45,4.9,3.5,155
6/12/2021 1:00,4.9,3.5,154
6/12/2021 1:15,4.9,3.5,155
6/12/2021 1:30,4.9,3.5,154
6/12/2021 1:45,4.9,3.5,158
6/12/2021 2:00,4.9,3.5,152
6/12/2021 2:15,4.6,3.2,157
6/12/2021 2:30,4.6,3.2,155
6/12/2021 2:45,4.6,3.2,152
6/12/2021 3:00,4.6,2.9,149
6/12/2021 3:15,4.6,2.9,151
6/12/2021 3:30,4.6,2.9,149
6/12/2021 3:45,4.2,2.9,150
6/12/2021 4:00,4.2,2.9,148
6/12/2021 4:15,4.2,2.5,148
6/12/2021 4:30,4.2,2.9,145
6/12/2021 4:45,4.2,2.9,146
6/12/2021 5:00,4.2,2.9,148
6/12/2021 5:15,4.2,3.2,150
6/12/2021 5:30,4.2,3.9,147
6/12/2021 5:45,4.2,4.9,148
6/12/2021 6:00,4.6,6.5,143
6/12/2021 6:15,4.6,8.9,147
6/12/2021 6:30,4.9,11.2,150
6/12/2021 6:45,4.9,13.8,141
6/12/2021 7:00,5.2,14.5,149
6/12/2021 7:15,5.6,14.8,142
6/12/2021 7:30,5.6,15.8,147
6/12/2021 7:45,5.9,17.5,143
6/12/2021 8:00,6.2,18.2,144
6/12/2021 8:15,6.5,17.5,146
6/12/2021 8:30,6.5,17.1,141
6/12/2021 8:45,6.9,17.1,137
6/12/2021 9:00,7.2,17.5,134
6/12/2021 9:15,7.5,19.5,140
6/12/2021 9:30,7.9,21.3,139
6/12/2021 9:45,8.2,22.3,136
6/12/2021 10:00,8.5,22.7,138
6/12/2021 10:15,8.9,22,141
6/12/2021 10:30,9.2,23.1,143
6/12/2021 10:45,9.5,24.2,142
6/12/2021 11:00,9.8,24.9,138
6/12/2021 11:15,10.2,25.3,138
6/12/2021 11:30,10.2,25.6,139
6/12/2021 11:45,10.5,25.3,143
6/12/2021 12:00,10.8,25.3,142
6/12/2021 12:15,10.8,25.3,138
6/12/2021 12:30,11.2,24.9,141
6/12/2021 12:45,11.2,24.5,141
6/12/2021 13:00,11.5,23.8,139
6/12/2021 13:15,11.5,23.4,146
6/12/2021 13:30,11.5,23.1,144
6/12/2021 13:45,11.8,23.4,146
6/12/2021 14:00,11.8,23.8,151
6/12/2021 14:15,11.5,23.8,147
6/12/2021 14:30,11.5,23.4,145
6/12/2021 14:45,11.5,22.7,151
6/12/2021 15:00,11.5,22,149
6/12/2021 15:15,11.2,21.3,150
6/12/2021 15:30,11.2,20.9,147
6/12/2021 15:45,10.8,20.9,145
6/12/2021 16:00,10.8,20.6,151
6/12/2021 16:15,10.5,21.3,150
6/12/2021 16:30,10.5,22.3,152
6/12/2021 16:45,10.2,22.7,149
6/12/2021 17:00,10.2,22,150
6/12/2021 17:15,9.8,20.9,149
6/12/2021 17:30,9.5,19.9,153
6/12/2021 17:45,9.5,18.8,154
6/12/2021 18:00,9.2,18.2,153
6/12/2021 18:15,8.9,17.5,150
6/12/2021 18:30,8.9,16.5,154
6/12/2021 18:45,8.5,15.8,149
6/12/2021 19:00,8.5,14.8,146
6/12/2021 19:15,8.2,14.1,146
6/12/2021 19:30,8.2,13.1,151
6/12/2021 19:45,7.9,12.5,145
6/12/2021 20:00,7.9,11.5,151
6/12/2021 20:15,7.5,10.8,147
6/12/2021 20:30,7.5,10.2,151
6/12/2021 20:45,7.2,9.8,150
6/12/2021 21:00,7.2,9.5,148
6/12/2021 21:15,7.2,8.9,146
6/12/2021 21:30,6.9,8.5,142
6/12/2021 21:45,6.9,8.2,148
6/12/2021 22:00,6.9,7.9,149
6/12/2021 22:15,6.5,7.5,145
6/12/2021 22:30,6.5,7.5,149
6/12/2021 22:45,6.5,7.2,143
6/12/2021 23:00,6.2,6.9,144
6/12/2021 23:15,6.2,6.5,138
6/12/2021 23:30,6.2,6.2,139
6/12/2021 23:45,6.2,6.2,143
6/13/2021 0:00,5.9,5.9,139
6/13/2021 0:15,5.9,5.9,139
6/13/2021 0:30,5.9,5.6,143
6/13/2021 0:45,5.9,5.6,141
6/13/2021 1:00,5.6,5.6,143
6/13/2021 1:15,5.6,5.2,137
6/13/2021 1:30,5.6,5.2,146
6/13/2021 1:45,5.6,4.9,138
6/13/2021 2:00,5.6,4.9,137
6/13/2021 2:15,5.6,4.9,137
6/13/2021 2:30,5.2,4.6,140
6/13/2021 2:45,5.2,4.6,133
6/13/2021 3:00,5.2,4.6,139
6/13/2021 3:15,5.2,4.2,136
6/13/2021 3:30,5.2,4.2,137
6/13/2021 3:45,5.2,4.2,134
6/13/2021 4:00,4.9,4.2,138
6/13/2021 4:15,4.9,4.2,140
6/13/2021 4:30,4.9,4.2,135
6/13/2021 4:45,4.9,3.9,139
6/13/2021 5:00,4.9,4.2,137
6/13/2021 5:15,4.9,4.6,138
6/13/2021 5:30,4.9,5.2,134
6/13/2021 5:45,4.9,6.2,135
6/13/2021 6:00,5.2,7.9,141
6/13/2021 6:15,5.2,9.8,134
6/13/2021 6:30,5.6,12.1,131
6/13/2021 6:45,5.6,15.1,136
6/13/2021 7:00,5.9,15.8,137
6/13/2021 7:15,6.2,15.8,135
6/13/2021 7:30,6.5,16.8,128
6/13/2021 7:45,6.9,18.5,131
6/13/2021 8:00,7.2,19.2,135
6/13/2021 8:15,7.2,18.8,130
6/13/2021 8:30,7.5,18.8,134
6/13/2021 8:45,7.9,19.2,136
6/13/2021 9:00,8.2,19.9,128
6/13/2021 9:15,8.5,22,132
6/13/2021 9:30,8.9,23.8,135
6/13/2021 9:45,9.2,25.3,128
6/13/2021 10:00,9.5,25.3,133
6/13/2021 10:15,9.8,24.9,134
6/13/2021 10:30,10.2,25.6,134
6/13/2021 10:45,10.5,26.8,130
6/13/2021 11:00,10.8,27.5,130
6/13/2021 11:15,10.8,28.3,133
6/13/2021 11:30,11.2,28.3,128
6/13/2021 11:45,11.2,27.5,135
6/13/2021 12:00,11.5,27.2,132
6/13/2021 12:15,11.5,27.2,134
6/13/2021 12:30,11.2,26,133
6/13/2021 12:45,10.8,24.2,134
6/13/2021 13:00,10.8,23.1,131
6/13/2021 13:15,10.8,22.3,136
6/13/2021 13:30,10.8,22.7,134
6/13/2021 13:45,10.8,23.1,135
6/13/2021 14:00,11.2,23.4,134
6/13/2021 14:15,11.2,23.1,135
6/13/2021 14:30,11.2,23.4,135
6/13/2021 14:45,11.2,23.1,136
6/13/2021 15:00,11.5,23.1,136
6/13/2021 15:15,11.5,22.7,138
6/13/2021 15:30,11.5,22.3,135
6/13/2021 15:45,11.5,22,135
6/13/2021 16:00,11.5,22.3,136
6/13/2021 16:15,11.2,23.1,139
6/13/2021 16:30,11.2,24.2,134
6/13/2021 16:45,11.2,24.5,137
6/13/2021 17:00,11.2,23.8,136
6/13/2021 17:15,10.8,22.7,136
6/13/2021 17:30,10.8,22,141
6/13/2021 17:45,10.5,21.3,139
6/13/2021 18:00,10.5,20.2,141
6/13/2021 18:15,10.2,19.5,140
6/13/2021 18:30,10.2,18.5,138
6/13/2021 18:45,9.8,17.5,135
6/13/2021 19:00,9.8,16.5,141
6/13/2021 19:15,9.5,15.5,136
6/13/2021 19:30,9.2,14.8,139
6/13/2021 19:45,9.2,14.1,139
6/13/2021 20:00,9.2,13.5,142
6/13/2021 20:15,8.9,12.8,136
6/13/2021 20:30,8.9,12.5,138
6/13/2021 20:45,8.5,12.1,138
6/13/2021 21:00,8.5,11.8,137
6/13/2021 21:15,8.5,11.5,137
6/13/2021 21:30,8.2,10.8,139
6/13/2021 21:45,8.2,10.8,139
6/13/2021 22:00,8.2,10.5,135
6/13/2021 22:15,8.2,10.5,133
6/13/2021 22:30,7.9,10.2,136
6/13/2021 22:45,7.9,9.8,139
6/13/2021 23:00,7.9,9.5,135
6/13/2021 23:15,7.9,9.5,134
6/13/2021 23:30,7.5,9.2,139
6/13/2021 23:45,7.5,8.9,132
6/14/2021 0:00,7.5,8.9,133
6/14/2021 0:15,7.5,8.5,137
6/14/2021 0:30,7.5,8.2,137
6/14/2021 0:45,7.2,8.2,136
6/14/2021 1:00,7.2,7.9,131
6/14/2021 1:15,7.2,7.5,136
6/14/2021 1:30,7.2,7.5,135
6/14/2021 1:45,6.9,7.2,135
6/14/2021 2:00,6.9,7.2,134
6/14/2021 2:15,6.9,6.9,134
6/14/2021 2:30,6.9,6.9,132
6/14/2021 2:45,6.9,6.5,134
6/14/2021 3:00,6.5,6.5,128
6/14/2021 3:15,6.5,6.2,134
6/14/2021 3:30,6.5,6.2,131
6/14/2021 3:45,6.2,6.2,131
6/14/2021 4:00,6.2,5.9,133
6/14/2021 4:15,6.2,5.9,132
6/14/2021 4:30,6.2,5.9,135
6/14/2021 4:45,6.2,5.9,128
6/14/2021 5:00,6.2,5.9,126
6/14/2021 5:15,6.2,6.2,131
6/14/2021 5:30,6.2,6.9,132
6/14/2021 5:45,6.2,7.5,130
6/14/2021 6:00,6.2,8.9,130
6/14/2021 6:15,6.2,10.2,126
6/14/2021 6:30,6.5,12.8,129
6/14/2021 6:45,6.5,16.1,134
6/14/2021 7:00,6.9,17.5,131
6/14/2021 7:15,7.2,17.8,129
6/14/2021 7:30,7.2,19.2,126
6/14/2021 7:45,7.5,20.6,126
6/14/2021 8:00,7.9,21.3,126
6/14/2021 8:15,8.2,20.6,127
6/14/2021 8:30,8.2,20.2,130
6/14/2021 8:45,8.5,20.2,126
6/14/2021 9:00,8.9,20.6,127
6/14/2021 9:15,9.2,22.3,123
6/14/2021 9:30,9.5,24.2,126
6/14/2021 9:45,9.8,25.3,126
6/14/2021 10:00,10.2,25.3,125
6/14/2021 10:15,10.5,24.9,122
6/14/2021 10:30,10.5,25.6,125
6/14/2021 10:45,10.8,26.8,123
6/14/2021 11:00,11.2,27.9,123
6/14/2021 11:15,11.5,27.9,122
6/14/2021 11:30,11.8,28.3,123
6/14/2021 11:45,12.1,28.3,123
6/14/2021 12:00,12.1,28.3,122
6/14/2021 12:15,12.5,27.9,127
6/14/2021 12:30,12.5,27.5,127
6/14/2021 12:45,12.8,27.2,124
6/14/2021 13:00,12.8,26.8,126
6/14/2021 13:15,13.1,26.4,126
6/14/2021 13:30,13.1,26,122
6/14/2021 13:45,13.1,26,119
6/14/2021 14:00,13.1,26.4,125
6/14/2021 14:15,13.1,26.8,120
6/14/2021 14:30,13.1,26,126
6/14/2021 14:45,13.1,25.3,125
6/14/2021 15:00,13.1,24.9,126
6/14/2021 15:15,12.8,24.5,123
6/14/2021 15:30,12.8,24.2,124
6/14/2021 15:45,12.5,23.8,127
6/14/2021 16:00,12.5,23.4,125
6/14/2021 16:15,12.1,24.2,124
6/14/2021 16:30,12.1,25.3,128
6/14/2021 16:45,11.8,25.6,124
6/14/2021 17:00,11.8,24.9,125
6/14/2021 17:15,11.5,23.8,130
6/14/2021 17:30,11.2,22.7,129
6/14/2021 17:45,11.2,21.6,132
6/14/2021 18:00,10.8,20.9,128
6/14/2021 18:15,10.5,19.9,128
6/14/2021 18:30,10.5,18.8,124
6/14/2021 18:45,10.2,17.8,128
6/14/2021 19:00,9.8,16.5,124
6/14/2021 19:15,9.8,15.5,130
6/14/2021 19:30,9.5,14.5,123
6/14/2021 19:45,9.2,13.8,127
6/14/2021 20:00,9.2,13.1,126
6/14/2021 20:15,8.9,12.5,127
6/14/2021 20:30,8.9,12.1,126
6/14/2021 20:45,8.5,11.5,128
6/14/2021 21:00,8.5,11.2,128
6/14/2021 21:15,8.2,10.8,119
6/14/2021 21:30,8.2,10.5,127
6/14/2021 21:45,8.2,10.2,123
6/14/2021 22:00,7.9,9.8,128
6/14/2021 22:15,7.9,9.5,125
6/14/2021 22:30,7.9,9.2,124
6/14/2021 22:45,7.5,8.9,126
6/14/2021 23:00,7.5,8.5,125
6/14/2021 23:15,7.5,8.5,122
6/14/2021 23:30,7.2,8.2,122
6/14/2021 23:45,7.2,8.2,120
6/15/2021 0:00,7.2,7.9,122
6/15/2021 0:15,7.2,7.5,119
6/15/2021 0:30,6.9,7.5,122
6/15/2021 0:45,6.9,7.2,121
6/15/2021 1:00,6.9,6.9,118
6/15/2021 1:15,6.9,6.9,124
6/15/2021 1:30,6.5,6.9,123
6/15/2021 1:45,6.5,6.9,121
6/15/2021 2:00,6.5,6.5,125
6/15/2021 2:15,6.5,6.5,121
6/15/2021 2:30,6.5,6.5,124
6/15/2021 2:45,6.5,6.5,120
6/15/2021 3:00,6.2,6.5,122
6/15/2021 3:15,6.2,6.5,122
6/15/2021 3:30,6.2,6.5,120
6/15/2021 3:45,6.2,6.2,120
6/15/2021 4:00,6.2,6.5,119
6/15/2021 4:15,6.2,6.5,121
6/15/2021 4:30,6.2,6.5,118
6/15/2021 4:45,5.9,6.2,120
6/15/2021 5:00,5.9,6.2,118
6/15/2021 5:15,5.9,6.5,119
6/15/2021 5:30,5.9,7.2,117
6/15/2021 5:45,6.2,8.2,114
6/15/2021 6:00,6.2,10.2,118
6/15/2021 6:15,6.5,12.1,112
6/15/2021 6:30,6.5,14.5,122
6/15/2021 6:45,6.9,17.5,118
6/15/2021 7:00,6.9,18.5,119
6/15/2021 7:15,7.2,18.5,119
6/15/2021 7:30,7.5,19.5,116
6/15/2021 7:45,7.9,20.9,116
6/15/2021 8:00,8.2,21.6,121
6/15/2021 8:15,8.5,21.3,114
6/15/2021 8:30,8.9,21.3,116
6/15/2021 8:45,8.9,21.3,113
6/15/2021 9:00,9.2,22,113
6/15/2021 9:15,9.5,24.2,117
6/15/2021 9:30,9.8,26,119
6/15/2021 9:45,10.2,27.2,118
6/15/2021 10:00,10.5,27.5,113
6/15/2021 10:15,10.8,26.8,115
6/15/2021 10:30,11.2,27.5,116
6/15/2021 10:45,11.5,28.3,114
6/15/2021 11:00,11.8,28.7,114
6/15/2021 11:15,12.1,28.7,113
6/15/2021 11:30,12.1,29.1,112
6/15/2021 11:45,12.5,29.1,112
6/15/2021 12:00,12.8,28.7,112
6/15/2021 12:15,12.8,28.7,110
6/15/2021 12:30,13.1,28.3,108
6/15/2021 12:45,13.1,27.9,110
6/15/2021 13:00,13.5,27.5,112
6/15/2021 13:15,13.5,27.2,115
6/15/2021 13:30,13.5,27.2,112
6/15/2021 13:45,13.5,27.2,113
6/15/2021 14:00,13.5,27.5,114
6/15/2021 14:15,13.5,27.5,108
6/15/2021 14:30,13.5,27.2,113
6/15/2021 14:45,13.5,26.8,106
6/15/2021 15:00,13.1,26,112
6/15/2021 15:15,13.1,25.3,108
6/15/2021 15:30,13.1,24.9,114
6/15/2021 15:45,12.8,24.5,108
6/15/2021 16:00,12.8,24.5,113
6/15/2021 16:15,12.8,24.9,110
6/15/2021 16:30,12.5,25.6,115
6/15/2021 16:45,12.5,26,115
6/15/2021 17:00,12.1,25.3,114
6/15/2021 17:15,12.1,24.2,104
6/15/2021 17:30,11.8,23.4,114
6/15/2021 17:45,11.5,22.7,112
6/15/2021 18:00,11.5,21.6,112
6/15/2021 18:15,11.2,20.9,112
6/15/2021 18:30,11.2,20.2,115
6/15/2021 18:45,10.8,19.2,109
6/15/2021 19:00,10.8,18.2,111
6/15/2021 19:15,10.5,17.5,112
6/15/2021 19:30,10.5,16.8,116
6/15/2021 19:45,10.2,15.8,112
6/15/2021 20:00,10.2,15.1,114
6/15/2021 20:15,9.8,14.5,117
6/15/2021 20:30,9.8,14.1,105
6/15/2021 20:45,9.5,13.8,111
6/15/2021 21:00,9.5,13.5,115
6/15/2021 21:15,9.2,12.8,117
6/15/2021 21:30,9.2,12.5,117
6/15/2021 21:45,8.9,12.1,115
6/15/2021 22:00,8.9,11.8,115
6/15/2021 22:15,8.9,11.5,116
6/15/2021 22:30,8.5,11.2,114
6/15/2021 22:45,8.5,10.8,116
6/15/2021 23:00,8.5,10.5,113
6/15/2021 23:15,8.2,10.2,115
6/15/2021 23:30,8.2,9.8,113
6/15/2021 23:45,8.2,9.8,115
6/16/2021 0:00,7.9,9.8,110
6/16/2021 0:15,7.9,9.8,106
6/16/2021 0:30,7.9,9.8,110
6/16/2021 0:45,7.9,9.8,111
6/16/2021 1:00,7.9,10.2,108
6/16/2021 1:15,7.5,9.8,105
6/16/2021 1:30,7.5,9.8,109
6/16/2021 1:45,7.5,9.8,104
6/16/2021 2:00,7.5,9.5,108
6/16/2021 2:15,7.5,9.5,111
6/16/2021 2:30,7.2,9.5,107
6/16/2021 2:45,7.2,9.5,105
6/16/2021 3:00,7.2,9.2,107
6/16/2021 3:15,7.2,9.2,111
6/16/2021 3:30,7.2,9.5,112
6/16/2021 3:45,7.2,9.5,110
6/16/2021 4:00,6.9,9.2,106
6/16/2021 4:15,6.9,9.2,109
6/16/2021 4:30,6.9,8.9,107
6/16/2021 4:45,6.9,8.9,109
6/16/2021 5:00,6.9,8.5,106
6/16/2021 5:15,6.9,8.5,106
6/16/2021 5:30,6.9,8.9,107
6/16/2021 5:45,6.9,9.5,104
6/16/2021 6:00,7.2,10.8,106
6/16/2021 6:15,7.2,12.5,108
6/16/2021 6:30,7.2,14.8,105
6/16/2021 6:45,7.5,17.1,107
6/16/2021 7:00,7.9,18.5,108
6/16/2021 7:15,7.9,18.5,106
6/16/2021 7:30,8.2,19.5,106
6/16/2021 7:45,8.5,20.9,107
6/16/2021 8:00,8.9,22,108
6/16/2021 8:15,8.9,21.6,106
6/16/2021 8:30,9.2,21.3,106
6/16/2021 8:45,9.2,21.6,108
6/16/2021 9:00,9.5,22.3,106
6/16/2021 9:15,9.8,23.4,104
6/16/2021 9:30,9.8,23.4,106
6/16/2021 9:45,9.8,23.4,101
6/16/2021 10:00,10.2,23.8,108
6/16/2021 10:15,10.5,24.2,108
6/16/2021 10:30,10.8,25.6,105
6/16/2021 10:45,11.2,26.8,108
6/16/2021 11:00,11.8,27.9,105
6/16/2021 11:15,12.1,28.7,101
6/16/2021 11:30,12.5,29.5,104
6/16/2021 11:45,12.8,29.5,105
6/16/2021 12:00,12.8,29.1,101
6/16/2021 12:15,13.1,29.1,104
6/16/2021 12:30,13.5,29.1,100
6/16/2021 12:45,13.5,27.9,109
6/16/2021 13:00,13.5,27.5,103
6/16/2021 13:15,13.5,27.2,103
6/16/2021 13:30,13.5,27.2,97
6/16/2021 13:45,13.8,27.5,100
6/16/2021 14:00,13.8,27.9,101
6/16/2021 14:15,13.8,27.9,102
6/16/2021 14:30,13.8,27.5,104
6/16/2021 14:45,13.8,27.2,104
6/16/2021 15:00,13.8,26.4,101
6/16/2021 15:15,13.5,26,104
6/16/2021 15:30,13.5,25.6,100
6/16/2021 15:45,13.5,25.3,100
6/16/2021 16:00,13.5,25.3,102
6/16/2021 16:15,13.1,25.3,101
6/16/2021 16:30,13.1,26,101
6/16/2021 16:45,12.8,26,103
6/16/2021 17:00,12.8,25.6,102
6/16/2021 17:15,12.5,24.5,104
6/16/2021 17:30,12.1,23.8,103
6/16/2021 17:45,12.1,23.1,103
6/16/2021 18:00,11.8,22,103
6/16/2021 18:15,11.8,21.3,100
6/16/2021 18:30,11.5,20.6,103
6/16/2021 18:45,11.5,19.9,103
6/16/2021 19:00,11.2,19.2,105
6/16/2021 19:15,11.2,18.5,102
6/16/2021 19:30,11.2,17.5,103
6/16/2021 19:45,10.8,16.5,106
6/16/2021 20:00,10.8,15.8,104
6/16/2021 20:15,10.5,14.8,103
6/16/2021 20:30,10.5,14.1,103
6/16/2021 20:45,10.2,13.5,103
6/16/2021 21:00,9.8,12.8,104
6/16/2021 21:15,9.8,12.1,103
6/16/2021 21:30,9.5,11.8,105
6/16/2021 21:45,9.5,11.5,105
6/16/2021 22:00,9.5,10.8,104
6/16/2021 22:15,9.2,10.8,101
6/16/2021 22:30,9.2,10.5,105
6/16/2021 22:45,8.9,10.5,103
6/16/2021 23:00,8.9,10.2,100
6/16/2021 23:15,8.5,10.2,100
6/16/2021 23:30,8.5,10.2,105
6/16/2021 23:45,8.5,10.2,99
6/17/2021 0:00,8.2,10.2,103
6/17/2021 0:15,8.2,10.2,101
6/17/2021 0:30,8.2,10.2,102
6/17/2021 0:45,8.2,9.8,97
6/17/2021 1:00,7.9,9.8,100
6/17/2021 1:15,7.9,9.8,103
6/17/2021 1:30,7.9,9.8,98
6/17/2021 1:45,7.9,9.5,102
6/17/2021 2:00,7.9,9.2,105
6/17/2021 2:15,7.9,8.9,102
6/17/2021 2:30,7.5,8.5,99
6/17/2021 2:45,7.5,8.5,100
6/17/2021 3:00,7.5,8.2,98
6/17/2021 3:15,7.5,8.2,103
6/17/2021 3:30,7.5,8.2,97
6/17/2021 3:45,7.5,7.9,99
6/17/2021 4:00,7.2,7.9,99
6/17/2021 4:15,7.2,7.5,101
6/17/2021 4:30,7.2,7.5,103
6/17/2021 4:45,7.2,7.5,97
6/17/2021 5:00,7.2,7.5,101
6/17/2021 5:15,7.2,7.9,100
6/17/2021 5:30,7.2,8.2,97
6/17/2021 5:45,7.2,9.2,96
6/17/2021 6:00,7.2,10.2,100
6/17/2021 6:15,7.5,11.5,99
6/17/2021 6:30,7.5,12.1,99
6/17/2021 6:45,7.5,13.1,98
6/17/2021 7:00,7.9,14.1,97
6/17/2021 7:15,7.9,15.5,103
6/17/2021 7:30,8.2,16.8,100
6/17/2021 7:45,8.2,18.2,100
6/17/2021 8:00,8.5,18.8,98
6/17/2021 8:15,8.9,19.5,96
6/17/2021 8:30,8.9,20.2,99
6/17/2021 8:45,9.2,20.6,92
6/17/2021 9:00,9.5,21.3,96
